Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
7.997          36.957         577.953   10002   30002
8.005          86.860        1194.197   10008   30008
8.013          35.039         155.461   10004   30004
8.031          75.982         494.564   10005   30005
8.035           8.410         214.504   10010   30010
8.036          62.199         507.257   10003   30003
8.037          60.076         436.533   10000   30000
8.051          72.173        1620.330   10003   30003
8.054          89.706        2919.754   10001   30001
8.078          37.931         924.401   10004   30004
8.084          61.262         125.800   10000   30000
8.096           9.082        1477.255   10005   30005
8.108          77.669        1159.282   10005   30005
8.116          85.677        1362.348   10005   30005
8.142          67.420        2552.641   10003   30003
8.144          28.379           9.205   10001   30001
8.164          71.149         688.485   10003   30003
8.165          27.908        2516.514   10008   30008
8.168           6.048        4361.846   10001   30001
8.169          79.907         534.026   10004   30004
8.176          23.128          87.030   10003   30003
8.192          69.785         687.554   10003   30003
8.208          46.053         991.001   10006   30006
8.215          53.795           1.717   10005   30005
8.254           6.323        2213.519   10002   30002
8.268          58.548         769.728   10006   30006
8.277          71.045          85.072   10002   30002
8.316          72.674         410.855   10003   30003
8.338          31.649         625.291   10004   30004
8.402          23.353         321.213   10005   30005
8.412          97.320        1413.389   10001   30001
8.434          44.559           0.566   10002   30002
8.438          44.904          22.732   10002   30002
8.451          79.939         306.069   10006   30006
8.510          43.477        1449.048   10003   30003
8.517          61.602        2220.807   10005   30005
8.519          14.155         204.513   10005   30005
8.529          16.364        1259.471   10006   30006
8.548          22.462        1200.881   10003   30003
8.550          38.851         606.595   10004   30004
8.582          49.046        2752.027   10007   30007
8.613           9.425        2390.015   10005   30005
8.614          43.933         541.200   10003   30003
8.616          18.729         820.640   10005   30005
8.621          48.852        1488.498   10009   30009
8.623          82.432         321.739   10004   30004
8.643          14.079        1059.103   10002   30002
8.653          87.085        3762.572   10004   30004
8.673          84.229        1105.522   10007   30007
8.694          62.508          68.651   10004   30004
8.702           7.134         152.861   10004   30004
8.705          91.258         993.623   10004   30004
8.712          38.383        3044.947   10003   30003
8.714          47.337        1411.776   10005   30005
8.719          38.297         202.727   10004   30004
8.731          11.551        1515.734   10005   30005
8.736           8.926         333.749   10006   30006
8.760          87.534         166.482   10006   30006
8.762          80.333          68.145   10002   30002
8.762          72.997        1030.294   10003   30003
8.763          83.656        4756.221   10003   30003
8.771          21.640        1516.508   10007   30007
8.772          31.564         510.696   10003   30003
8.797          69.213        2533.971   10008   30008
8.808           6.123         956.767   10004   30004
8.816          89.920        3318.827   10001   30001
8.844          35.771        1465.938   10005   30005
8.851          77.057         529.984   10002   30002
8.907          14.788         310.217   10002   30002
8.921          23.713        1711.540   10003   30003
8.941          66.969          94.103   10003   30003
8.950          95.585         728.039   10004   30004
8.952          21.433         992.436   10005   30005
8.958          76.199        1695.880   10005   30005
8.960          19.869          69.892   10005   30005
8.968          98.598        4417.937   10005   30005
8.972          56.019          57.741   10002   30002
8.975          75.677          61.853   10003   30003
8.980          78.690        9541.906   10003   30003
8.984          36.569         926.422   10002   30002
9.001          63.376         447.857   10000   30000
9.006          22.827        2428.694   10004   30004
9.016          45.052         193.832   10002   30002
9.018          70.574        2052.129   10006   30006
9.028          38.240        1790.516   10006   30006
9.073          41.263         199.555   10004   30004
9.089          82.266        2137.224   10004   30004
9.099          34.020        1147.715   10003   30003
9.138          84.192         746.462   10003   30003
9.164          73.849          47.381   10002   30002
9.168           9.316          55.538   10005   30005
9.171           6.836         916.666   10005   30005
9.175          52.358        1501.984   10002   30002
9.178          64.284        3522.037   10001   30001
9.227          95.172         506.013   10001   30001
9.235          68.665         781.037   10003   30003
9.240          78.246        3522.250   10003   30003
9.253          36.143        1837.964   10003   30003
9.300          99.727        1150.965   10006   30006
9.312          23.062         484.432   10006   30006
9.333          81.559        1981.209   10004   30004
9.336          23.702          90.896   10004   30004
9.337          86.944          36.548   10007   30007
9.347          79.715        1868.540   10011   30011
9.349          72.751           7.173   10002   30002
9.359           5.350        1647.432   10007   30007
9.388          35.875         264.553   10008   30008
9.389          74.188         452.743   10005   30005
9.396          72.858        2568.929   10005   30005
9.410          29.257        3066.571   10005   30005
9.445          45.220         359.887   10002   30002
9.471          36.535        2128.507   10009   30009
9.483          44.292        1168.060   10002   30002
9.486          56.712        1152.420   10002   30002
9.498          36.971         245.450   10001   30001
9.525          76.953         863.446   10001   30001
9.530          40.377         160.385   10004   30004
9.532          68.251        1428.865   10002   30002
9.603          87.941         281.344   10003   30003
9.605          78.576        1003.507   10003   30003
9.618          62.894        1094.233   10009   30009
9.673          38.045         120.005   10006   30006
9.673           7.277         124.366   10010   30010
9.704          21.625         702.718   10004   30004
9.704          43.998         976.014   10002   30002
9.710          82.374          81.006   10003   30003
9.726          66.135         145.003   10004   30004
9.743          14.017        1031.459   10004   30004
9.760          80.555         265.679   10006   30006
9.762          49.266         432.890   10003   30003
9.766          50.860         885.218   10003   30003
