Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
9.025          93.766          40.477   10005   30005
9.030          46.585         902.161   10004   30004
9.081          13.608        2377.803   10004   30004
9.088           7.743        1052.146   10001   30001
9.092          63.519          76.517   10005   30005
9.094          56.184         352.682   10004   30004
9.108          33.261          88.517   10004   30004
9.124          60.190        1980.468   10002   30002
9.153          88.745         523.553   10006   30006
9.162          18.067         682.340   10001   30001
9.177          94.435         614.240   10001   30001
9.246          36.217        1184.650   10006   30006
9.254          63.250         503.607   10007   30007
9.269          61.288        2493.586   10006   30006
9.299          18.789        1899.033   10001   30001
9.352          51.119        1119.676   10004   30004
9.387          34.417         251.983   10003   30003
9.388          23.117        1157.968   10003   30003
9.408          11.277        2033.221   10002   30002
9.430          69.222         519.564   10002   30002
9.431          65.650         728.032   10007   30007
9.443          55.436         183.048   10008   30008
9.464          64.953         229.109   10004   30004
9.465          87.993         392.765   10003   30003
9.475           8.728         191.590   10005   30005
9.484          24.581          92.381   10004   30004
9.521          92.474         214.358   10001   30001
9.523          81.789         681.555   10002   30002
9.523          68.578         292.437   10002   30002
9.549          10.384         488.739   10003   30003
9.550          36.137         925.705   10002   30002
9.572          75.291         348.572   10004   30004
9.586          76.549         332.748   10005   30005
9.597          68.719        1433.616   10005   30005
9.601          87.150         454.350   10003   30003
9.654          79.120        2190.709   10002   30002
9.659          33.542        1236.492   10003   30003
9.663          38.504        1684.197   10005   30005
9.691          75.337        2604.806   10006   30006
9.699          56.170         770.514   10006   30006
9.715           7.038        1453.714   10002   30002
9.728          79.510         637.554   10009   30009
9.743          90.725         201.770   10007   30007
9.745          81.858         457.710   10008   30008
9.749          58.120         301.689   10002   30002
9.780          78.229         170.682   10003   30003
9.786          67.976         325.987   10002   30002
9.789           5.773         195.673   10007   30007
9.796          64.125         806.606   10002   30002
9.829          83.136        1131.675   10004   30004
9.830          24.320         566.023   10005   30005
9.832          31.996           9.030   10006   30006
9.850          86.036        2177.983   10006   30006
9.891          50.100        2371.278   10003   30003
9.910          49.589          87.794   10007   30007
9.935          36.634        1422.463   10010   30010
9.937          37.195          20.354   10006   30006
9.957          78.992         589.143   10003   30003
9.972          45.938         709.603   10003   30003
9.988          60.751         156.021   10009   30009
10.008          54.305         752.856   10000   30000
10.043          34.958        1276.640   10001   30001
10.080          87.211          76.576   10001   30001
10.095          88.509        1157.793   10002   30002
10.097          92.116        1183.014   10002   30002
10.117          42.958        1201.249   10001   30001
10.170          96.855         861.849   10004   30004
10.172          32.161         877.414   10007   30007
10.217          67.478        1057.411   10007   30007
10.228          42.134         346.286   10010   30010
10.252          86.845          16.870   10005   30005
10.270          49.335        1390.628   10003   30003
10.284          37.822        3935.008   10002   30002
10.295          78.585        1001.216   10008   30008
10.296          50.892        1315.248   10006   30006
10.300          92.973         210.821   10003   30003
10.345          79.803         717.657   10001   30001
10.357          92.894         485.234   10007   30007
10.401          51.840         565.916   10002   30002
10.432          23.945         544.351   10007   30007
10.436          84.205         901.907   10002   30002
10.446          82.406         662.135   10005   30005
10.470          36.579          40.845   10004   30004
10.471          79.512         500.514   10005   30005
10.472          69.945          73.315   10003   30003
10.474          10.385        1187.175   10006   30006
10.496          40.946         833.122   10000   30000
10.535          51.503        1422.504   10003   30003
10.597          11.084        2238.440   10005   30005
10.616          57.325         388.284   10006   30006
10.663          55.212          24.144   10003   30003
10.675          63.381         121.218   10008   30008
10.680          53.116        1714.319   10006   30006
10.698          77.753        1718.546   10003   30003
10.743          31.071        1206.811   10001   30001
10.756          86.754        2986.337   10005   30005
10.757          80.248         897.886   10001   30001
10.762          62.231        1362.190   10003   30003
10.774          64.615         599.813   10001   30001
10.794          63.215        2346.542   10001   30001
10.802          40.790        1403.739   10006   30006
10.849          33.956         191.697   10005   30005
10.867          61.060        1696.814   10003   30003
10.881          71.829         598.260   10006   30006
10.904          62.265         264.648   10004   30004
10.924          69.607        1650.505   10006   30006
10.937          53.183         153.088   10002   30002
10.938          73.136        3610.501   10008   30008
10.947          45.271         229.220   10004   30004
10.952          94.638         232.399   10007   30007
10.987          78.689         989.777   10006   30006
11.022          70.429        2891.999   10007   30007
11.027          98.213         281.311   10007   30007
11.027          25.522        1087.833   10006   30006
11.046          31.945         126.151   10000   30000
11.051          37.953          19.446   10006   30006
11.053          71.003         693.758   10007   30007
11.061          81.115         712.452   10003   30003
11.064          79.766        1142.526   10004   30004
11.100          69.353         684.231   10005   30005
11.112          15.519         430.388   10005   30005
11.146          43.781         153.929   10003   30003
11.163          62.021         112.400   10008   30008
11.171          45.073        1479.941   10005   30005
11.175          19.559         220.391   10002   30002
11.190          73.510         622.008   10006   30006
11.191          32.753        2775.017   10004   30004
11.202          12.318        2908.093   10002   30002
11.227          60.699         567.487   10004   30004
11.256          86.507        3172.843   10002   30002
11.275          12.972        2198.536   10003   30003
11.283          70.631         942.125   10004   30004
11.288          27.673        1104.956   10008   30008
11.315          17.305         156.964   10009   30009
11.317          10.722         130.902   10005   30005
11.326          64.211         202.793   10007   30007
11.343          21.136         598.625   10004   30004
11.346          36.698         609.104   10006   30006
11.352          23.336         311.746   10005   30005
11.358          29.717         271.422   10003   30003
11.360          81.431        1155.851   10003   30003
11.385          84.358          37.641   10003   30003
11.386          46.551         689.158   10009   30009
11.406          11.906         237.513   10005   30005
11.412          22.710        1883.566   10003   30003
11.427          55.029        2227.208   10011   30011
11.427          38.397         360.533   10005   30005
11.433          52.033         674.655   10008   30008
11.437          93.377         346.312   10008   30008
11.457          23.343         636.511   10007   30007
11.460           8.619          16.476   10001   30001
11.477          84.011        1412.411   10004   30004
11.493          92.893         524.896   10001   30001
11.494          22.979        1871.651   10006   30006
11.502          87.341        1632.072   10008   30008
11.548          29.491         494.157   10005   30005
11.571          47.853         300.753   10004   30004
11.574          48.618         639.655   10002   30002
11.577          24.169        6475.778   10003   30003
11.585          54.968         443.997   10005   30005
11.596           8.586         797.161   10007   30007
11.628          33.080         947.953   10004   30004
11.631          63.770         415.670   10007   30007
11.656          15.869         582.026   10005   30005
11.661          99.661         247.973   10006   30006
11.693          72.217         168.215   10004   30004
11.697          67.530         326.979   10002   30002
