Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
118.944          78.755        2251.251   10393   30393
119.064          78.864        1630.306   10394   30394
120.083           8.462         180.425   10395   30395
120.111          30.754         728.023   10396   30396
120.745          74.499         718.483   10397   30397
121.166          77.109         244.498   10398   30398
121.169          28.041        1576.308   10399   30399
121.233          45.155        1320.511   10400   30400
121.345          25.467         562.187   10401   30401
121.377          92.258        2382.734   10402   30402
121.666          51.685        2555.075   10403   30403
122.147          73.801        2779.832   10404   30404
122.197          66.842         552.823   10405   30405
122.467          36.460        2690.734   10406   30406
122.705          19.491        1851.511   10407   30407
123.265          45.199         600.472   10408   30408
123.270          24.979        1170.062   10409   30409
123.448          28.124         907.066   10410   30410
124.790          70.285         111.694   10411   30411
125.029          24.667        1910.083   10412   30412
125.070          26.388         972.119   10413   30413
125.270          10.366         332.329   10414   30414
125.407          46.649          88.572   10415   30415
125.543          31.661         308.033   10416   30416
126.305          31.914         178.249   10417   30417
127.183          29.785        1855.521   10418   30418
127.285          65.943         808.553   10419   30419
127.299          76.599        2004.358   10420   30420
127.440          34.651         421.026   10421   30421
127.504          63.396         471.897   10422   30422
127.521          88.438         804.006   10423   30423
127.973           6.026         130.313   10424   30424
128.048          49.011        1479.407   10425   30425
128.796          19.357        1223.831   10426   30426
129.491          66.843         702.757   10427   30427
129.650          29.503          57.806   10428   30428
129.678          14.758         317.468   10429   30429
129.819          12.838         218.940   10430   30430
129.985           6.332        1260.209   10431   30431
130.039          13.954         567.134   10432   30432
130.288          49.963         788.294   10433   30433
130.356          91.922         983.880   10434   30434
130.775          18.492        2146.172   10435   30435
130.833          56.300        1228.000   10436   30436
131.237          75.970        3528.512   10437   30437
131.401          43.500        1118.590   10438   30438
132.022          81.347         532.404   10439   30439
132.158          76.347        1582.241   10440   30440
132.217          44.497        1346.532   10441   30441
132.721          77.662        2982.930   10442   30442
132.776          52.792        1529.890   10443   30443
132.847          27.188         855.785   10444   30444
133.069          73.924         515.228   10445   30445
133.295          37.226         772.046   10446   30446
133.550          11.278         133.083   10447   30447
133.941          43.078        1703.247   10448   30448
133.975          27.846         851.126   10449   30449
133.977          35.473         548.695   10450   30450
134.395          91.090         330.638   10451   30451
134.593          92.867        1299.939   10452   30452
134.643          61.142          74.090   10453   30453
135.008          85.362        1535.787   10454   30454
135.132          55.527         590.529   10455   30455
135.288           9.281         297.754   10456   30456
135.631          20.986          65.453   10457   30457
136.061          81.991         476.787   10458   30458
136.436          58.143        1345.015   10459   30459
136.520          38.509         220.984   10460   30460
136.983          17.155         129.150   10461   30461
137.833          79.672         778.250   10462   30462
138.267          50.664        1480.631   10463   30463
138.298          66.253        2303.622   10464   30464
138.432          58.232         350.431   10465   30465
138.563          10.789         602.390   10466   30466
138.652          84.966        1719.072   10467   30467
138.874          66.874         990.366   10468   30468
138.883          48.088         188.949   10469   30469
138.977          40.581         687.593   10470   30470
139.692          76.612        1531.496   10471   30471
139.784          38.565         902.067   10472   30472
140.406          45.332        1183.453   10473   30473
140.525          64.363         187.592   10474   30474
140.888          82.369         136.453   10475   30475
140.891          12.086        1351.308   10476   30476
141.142          95.535         754.838   10477   30477
141.146          50.574        2007.017   10478   30478
141.158          40.794        1954.351   10479   30479
142.046          69.798        1286.370   10480   30480
142.262          25.435         197.396   10481   30481
142.334          72.717         105.877   10482   30482
142.577          71.233         105.587   10483   30483
143.114          38.911         550.951   10484   30484
143.149          74.670         874.706   10485   30485
143.708           6.721         448.647   10486   30486
143.870          86.653         935.098   10487   30487
144.707          72.250        2197.873   10488   30488
145.447          40.294          28.953   10489   30489
145.669          85.824        1065.299   10490   30490
146.026          99.936        1444.492   10491   30491
146.159          97.225         212.549   10492   30492
146.822          59.399         501.603   10493   30493
147.280          28.538         914.814   10494   30494
147.385          65.404          29.065   10495   30495
148.100          91.901        1674.006   10496   30496
148.168          70.085         483.756   10497   30497
148.856          28.562         950.656   10498   30498
149.793          67.327         134.074   10499   30499
150.327          35.553        1950.983   10500   30500
150.384          19.298         500.346   10501   30501
150.610          95.021         358.571   10502   30502
151.076          42.108         940.842   10503   30503
151.188          11.302         800.010   10504   30504
151.198          89.702        1680.352   10505   30505
151.428          74.749         411.508   10506   30506
151.494          96.755         377.472   10507   30507
153.213          86.183         382.771   10508   30508
153.586          81.640         240.485   10509   30509
