Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
208.193          77.935        1340.217   10698   30698
208.656          15.857         762.198   10699   30699
209.183          42.217        2548.404   10700   30700
209.366          19.893         154.419   10701   30701
209.767          20.930        1602.126   10702   30702
209.840          68.538         375.555   10703   30703
209.943          18.078        2103.036   10704   30704
210.122          87.005         879.535   10705   30705
210.131           7.237         222.311   10706   30706
210.182          80.044          74.312   10707   30707
210.268          48.856         568.202   10708   30708
210.454           5.039         713.780   10709   30709
210.657          58.130        3307.621   10710   30710
211.124          56.016         457.606   10711   30711
211.366          97.541         256.256   10712   30712
211.383          47.907         842.261   10713   30713
211.452          28.815         314.409   10714   30714
211.493          91.880        3280.594   10715   30715
211.536          97.634        1302.821   10716   30716
211.571          18.455        1394.836   10717   30717
211.905          41.535         395.541   10718   30718
212.328          21.657         465.472   10719   30719
212.461          97.968         552.743   10720   30720
212.855          94.375        1245.652   10721   30721
212.862          58.140          70.278   10722   30722
213.569          54.213        1261.737   10723   30723
213.933          80.126          21.981   10724   30724
214.520           7.790          40.130   10725   30725
215.053          56.742         843.737   10726   30726
215.065          19.688        2715.239   10727   30727
216.117          87.269         480.868   10728   30728
216.803          12.801         449.637   10729   30729
216.879          79.606         239.335   10730   30730
217.031          74.990        2726.303   10731   30731
217.213          53.515         334.433   10732   30732
217.352          92.090        2989.565   10733   30733
217.418          48.185        1071.774   10734   30734
217.442          56.088        1326.913   10735   30735
217.689          86.621         478.516   10736   30736
217.787          59.004         311.121   10737   30737
218.302          51.458         435.815   10738   30738
218.406          47.629         226.210   10739   30739
218.406          98.186          96.001   10740   30740
218.637          32.952         685.314   10741   30741
218.710          53.623         923.547   10742   30742
218.728          20.818        2128.901   10743   30743
219.310          62.651         128.257   10744   30744
220.187          90.162         217.443   10745   30745
220.613          94.211         590.461   10746   30746
220.763          23.863         290.396   10747   30747
220.821          87.703        1892.684   10748   30748
220.967          53.645         484.794   10749   30749
221.449          62.584         174.807   10750   30750
221.963          56.103          52.580   10751   30751
222.078          40.395         210.105   10752   30752
222.207          38.927         152.829   10753   30753
222.801          32.587        1884.174   10754   30754
223.732          96.658        1054.752   10755   30755
224.387          20.639         437.027   10756   30756
225.111          51.754        2106.176   10757   30757
225.442          29.251         985.001   10758   30758
225.522          45.589         237.995   10759   30759
