Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
240.911          70.858          10.179   10119   30119
242.172          93.520         247.549   10106   30106
242.449          16.292         480.646   10126   30126
242.961          95.203         246.647   10108   30108
243.238          56.853         987.333   10109   30109
243.410          44.448         924.373   10110   30110
243.717          28.941         301.160   10111   30111
246.322          96.804         667.934   10127   30127
246.999          12.885         370.615   10121   30121
247.033          97.775         335.357   10128   30128
247.218          30.592        1592.591   10122   30122
247.519          72.684        2336.196   10123   30123
248.240          87.769         711.826   10107   30107
248.302          76.329         908.150   10124   30124
249.927          28.533         298.622   10129   30129
249.985          83.258        1186.310   10130   30130
250.026          16.193         588.188   10125   30125
250.480          85.584         260.485   10126   30126
250.599          84.066         181.143   10108   30108
250.629          88.162        1225.579   10131   30131
250.757          16.922         291.859   10132   30132
251.491          17.518         164.447   10133   30133
251.896          44.865        1360.283   10134   30134
252.413          21.198        2159.160   10120   30120
252.577          70.170         835.141   10135   30135
253.384          77.121        1846.431   10121   30121
253.455          55.124         282.682   10127   30127
253.698          11.686        2505.324   10112   30112
253.981          93.138         305.354   10122   30122
253.998          89.590        2331.863   10123   30123
254.019          62.212        1345.349   10113   30113
255.048          36.991         476.758   10128   30128
255.558          67.582         920.053   10114   30114
255.818          71.404        1972.243   10109   30109
256.044          72.723        2395.140   10110   30110
257.468           6.178        3420.257   10129   30129
258.625          20.055        2304.066   10115   30115
259.174          61.072          93.340   10116   30116
259.182          56.757        1360.359   10124   30124
259.386          27.477         548.687   10111   30111
259.519          42.365          94.091   10125   30125
259.544          34.031         388.058   10136   30136
259.620          62.500         257.233   10112   30112
259.800          70.330          52.717   10137   30137
259.938          12.081        1494.219   10138   30138
260.271          35.246        3240.079   10130   30130
260.498          37.606        1637.303   10126   30126
260.697          54.051          95.314   10127   30127
260.807          98.149        1089.086   10139   30139
261.392          51.769         529.784   10140   30140
261.581          83.857        1199.200   10141   30141
261.666          61.588        2965.941   10128   30128
261.781          47.626        1060.824   10142   30142
262.432          65.878         574.858   10143   30143
262.580          44.283         768.485   10117   30117
262.748          77.025        1873.363   10131   30131
263.998          60.447         381.980   10118   30118
264.831          92.967        3322.718   10132   30132
265.109          60.224         779.074   10113   30113
266.839          39.854         685.175   10133   30133
267.047          50.067          69.120   10119   30119
267.176          35.701         687.519   10134   30134
267.197          77.767         943.567   10120   30120
268.088          61.409         892.820   10144   30144
269.324          32.058        1771.787   10121   30121
269.724          88.864        3378.035   10114   30114
269.891          12.672        2407.384   10122   30122
270.544          70.132        1019.001   10135   30135
270.658          77.654         186.597   10123   30123
271.571          39.648        1976.404   10124   30124
272.790          94.279        1995.350   10129   30129
272.947          70.981          96.020   10115   30115
273.024          67.295         737.468   10145   30145
273.494          13.011         745.782   10146   30146
273.610          95.244         483.671   10147   30147
273.879          57.515         615.020   10116   30116
274.559          10.796        1340.304   10117   30117
274.633          55.210         169.023   10130   30130
274.839          52.791        1164.018   10131   30131
274.933          93.789         268.650   10136   30136
274.946          27.742         310.737   10132   30132
274.985          48.753        1542.892   10133   30133
275.334          25.469         798.219   10134   30134
275.756          36.660          96.624   10118   30118
275.989          20.054        2075.805   10119   30119
276.403          64.212         652.901   10125   30125
276.583          56.045         755.809   10135   30135
276.907          19.760         571.021   10136   30136
277.051          87.685         391.071   10137   30137
277.291          41.222         824.986   10137   30137
277.306          58.079         631.994   10138   30138
277.789          57.145         192.416   10139   30139
277.825          34.125         174.790   10138   30138
277.830          36.835         286.738   10140   30140
278.133          66.248         255.047   10126   30126
278.216          50.429         308.693   10120   30120
278.729          47.044        4426.492   10148   30148
278.752          92.903         384.479   10149   30149
279.689          72.683         990.132   10141   30141
280.719          50.487          93.273   10139   30139
281.900          30.570        1129.687   10121   30121
281.983          62.056         261.571   10140   30140
282.053          30.553         507.139   10150   30150
282.205          26.565         620.286   10141   30141
282.526           9.178        2160.034   10127   30127
283.054          18.244         180.853   10151   30151
284.226          22.810         944.094   10122   30122
284.312          91.452        1111.769   10152   30152
284.477          75.812        2420.624   10123   30123
284.479          47.620         522.210   10153   30153
284.822          27.960         205.429   10154   30154
286.436          70.509        2152.507   10128   30128
286.437          49.599        2638.460   10155   30155
286.553          86.493          93.384   10156   30156
286.856          63.638         208.751   10142   30142
287.656          98.146         664.557   10124   30124
287.733          36.764        1790.459   10129   30129
287.943          75.069        1574.799   10142   30142
288.053          36.081         963.891   10143   30143
288.205          67.737         349.999   10125   30125
289.052          46.793        2177.203   10157   30157
289.696          22.117         686.154   10126   30126
289.756          99.996        6038.389   10130   30130
290.307          70.967        1411.491   10158   30158
290.329          76.902        1762.231   10159   30159
290.713          96.003          50.816   10160   30160
290.990          56.137         359.334   10143   30143
291.190          16.724        1127.846   10144   30144
291.285          35.767        1246.590   10144   30144
291.379          85.500         449.064   10145   30145
291.651          93.495         366.955   10131   30131
291.749          50.351          21.513   10161   30161
292.044          44.275        1081.967   10162   30162
292.308          89.826        1573.479   10145   30145
292.901          65.135        1614.296   10163   30163
293.282          33.324         267.267   10164   30164
293.548          86.871        1037.239   10132   30132
293.682          56.266        3128.534   10165   30165
294.188          37.760        1180.142   10133   30133
294.219          24.419         605.411   10166   30166
294.320          87.953          35.954   10146   30146
294.493          72.943          24.074   10127   30127
294.512          69.192        1285.941   10128   30128
294.570          65.859         394.173   10134   30134
294.608           9.965        1015.545   10146   30146
295.173          98.511        2769.091   10147   30147
295.330          35.708         577.019   10148   30148
295.397          56.955          39.331   10149   30149
295.431          80.833         562.631   10129   30129
295.931          16.067         939.922   10147   30147
296.200          25.786         130.300   10150   30150
296.260          57.190        1015.377   10148   30148
296.493          11.661         149.742   10130   30130
296.903          26.597        1982.082   10131   30131
297.135          41.511        1050.418   10167   30167
297.137          36.999        1629.338   10132   30132
297.418          60.364        1722.776   10151   30151
297.610          98.769         850.507   10133   30133
298.408          55.233        1570.983   10152   30152
298.450          60.298        3514.061   10168   30168
298.733          24.442         245.000   10153   30153
298.815          19.703        2601.694   10135   30135
299.137          87.660        2062.315   10169   30169
299.459          24.373          49.133   10154   30154
299.774          18.662         451.123   10170   30170
300.254          10.713         779.018   10155   30155
300.884          14.168         502.578   10156   30156
301.100          56.939        1578.137   10134   30134
301.755          73.763         509.859   10136   30136
302.067          62.760        1706.596   10137   30137
302.493          28.648         773.887   10171   30171
302.697          78.648         560.277   10138   30138
