Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
135.436          82.120         309.408   10647   30647
135.452           6.688         686.807   10648   30648
135.510          17.122        1606.741   10649   30649
135.780          53.097         568.828   10650   30650
136.268          16.644          28.832   10651   30651
136.611          81.818         458.124   10652   30652
136.805          91.019         122.842   10653   30653
136.911          64.909        2984.158   10654   30654
137.068          28.707         649.612   10655   30655
137.127          74.855         425.606   10656   30656
137.612          30.606        3020.195   10657   30657
137.776          56.360         314.151   10658   30658
137.856          19.574        1702.937   10659   30659
137.932          72.915        1324.922   10660   30660
138.320          11.450         677.925   10661   30661
138.593          47.256         286.179   10662   30662
138.618          59.909         387.901   10663   30663
138.642          16.385        4803.350   10664   30664
138.669          75.919         256.159   10665   30665
139.722          69.253         721.037   10666   30666
140.538          26.994          33.647   10667   30667
140.542          17.665        2675.542   10668   30668
140.582          51.341         675.502   10669   30669
140.916          81.562         422.050   10670   30670
140.970          15.017          15.262   10671   30671
141.218          71.126          17.284   10672   30672
141.328          23.014         653.327   10673   30673
141.358          53.211        1004.309   10674   30674
141.500          37.677         975.478   10675   30675
141.522          19.763          42.909   10676   30676
141.744          62.791        1380.178   10677   30677
141.903          58.607         894.713   10678   30678
141.975          86.277         809.815   10679   30679
142.060          10.576        5005.972   10680   30680
142.401          94.857        1240.053   10681   30681
142.906          13.508         785.784   10682   30682
143.286          68.076         249.211   10683   30683
143.332          67.062         450.684   10684   30684
143.613          89.497         393.248   10685   30685
143.766          73.177         255.115   10686   30686
143.869          36.645         916.710   10687   30687
144.172          36.067         370.393   10688   30688
144.455          12.986         532.072   10689   30689
144.473          93.387         543.324   10690   30690
144.500          60.137          70.089   10691   30691
144.524          21.296         501.231   10692   30692
144.779          28.240          92.916   10693   30693
144.861          93.638         793.230   10694   30694
145.186          38.957        1881.736   10695   30695
145.228          49.641        1878.085   10696   30696
145.566          93.338         144.309   10697   30697
145.650          92.453        1039.797   10698   30698
146.115          34.327        1663.550   10699   30699
146.202          90.022          45.405   10700   30700
146.699          27.816          40.525   10701   30701
146.912          61.288        1452.471   10702   30702
147.420          28.223         647.334   10703   30703
147.599          56.292        1027.925   10704   30704
147.936          29.970         379.499   10705   30705
148.163          75.740        1174.320   10706   30706
148.452          54.225         930.101   10707   30707
148.539          24.417         275.832   10708   30708
148.545          32.650         947.930   10709   30709
148.550          10.766         623.263   10710   30710
148.623          13.790          25.366   10711   30711
148.901          66.966        1376.878   10712   30712
