Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
194.088          58.743         966.568   10636   30636
194.390          25.158         782.715   10637   30637
194.527          61.048        1313.943   10638   30638
195.103          48.448          59.997   10639   30639
195.257          29.663         508.503   10640   30640
195.305          66.392        1781.561   10641   30641
195.407           9.299          88.834   10642   30642
195.499           6.580         482.441   10643   30643
195.701          66.351         205.433   10644   30644
196.293          64.214           4.512   10645   30645
196.791          58.470        1676.373   10646   30646
197.174          16.592         638.846   10647   30647
197.262          55.127        1160.554   10648   30648
197.510          65.463        1397.830   10649   30649
197.692           7.006         685.872   10650   30650
198.075           7.237         502.687   10651   30651
198.123          83.231         832.938   10652   30652
199.067          52.212         403.885   10653   30653
199.169          90.590           3.210   10654   30654
199.358          47.663        1180.032   10655   30655
200.124          23.506         570.628   10656   30656
200.346           8.948          22.418   10657   30657
200.675          59.618         116.457   10658   30658
200.713          34.161        2083.581   10659   30659
201.220          35.684        1389.201   10660   30660
201.360          86.045         447.719   10661   30661
201.365          51.123         174.612   10662   30662
201.443          76.428         980.012   10663   30663
201.453          90.358        1686.069   10664   30664
201.467          90.711         977.236   10665   30665
201.554          32.158        2622.283   10666   30666
201.882          29.703         655.446   10667   30667
202.151          27.485        1052.459   10668   30668
202.395          89.849         166.681   10669   30669
203.152          80.692        2109.956   10670   30670
203.178          20.478         885.355   10671   30671
203.616          33.334         354.598   10672   30672
203.988          53.067        2034.248   10673   30673
204.085           5.798         969.245   10674   30674
204.221          66.972         206.531   10675   30675
204.413          89.458         563.025   10676   30676
204.669          58.829        1582.616   10677   30677
204.724          17.372         553.819   10678   30678
205.149          54.161         468.147   10679   30679
205.687          67.746        1469.567   10680   30680
206.628          39.894         898.856   10681   30681
206.768          53.582        2245.452   10682   30682
206.914          32.754        2293.576   10683   30683
206.954          90.472         214.605   10684   30684
207.185          67.420         282.833   10685   30685
207.583          46.791         254.773   10686   30686
207.991          20.227         266.301   10687   30687
208.746          71.704         229.587   10688   30688
208.833          36.002        1135.531   10689   30689
208.909          42.033         282.481   10690   30690
208.976          64.775         190.935   10691   30691
208.988          13.852        1734.246   10692   30692
209.572          96.896         999.293   10693   30693
209.787          38.181         515.562   10694   30694
210.001          70.013         951.588   10695   30695
210.158          47.407         668.798   10696   30696
210.365          74.415        2496.914   10697   30697
210.558          48.664         635.394   10698   30698
211.131          94.836         698.714   10699   30699
211.194          50.804        1357.163   10700   30700
211.205          56.892         377.315   10701   30701
211.552          65.982         961.360   10702   30702
211.695          26.995         334.025   10703   30703
211.814          17.656          65.971   10704   30704
212.355          77.776         532.585   10705   30705
212.420          26.714         674.059   10706   30706
212.547           8.363         857.042   10707   30707
212.576          72.802         512.369   10708   30708
212.736          96.623        1259.326   10709   30709
212.975           6.878         669.232   10710   30710
213.383          48.185         292.958   10711   30711
214.894          63.296         217.931   10712   30712
215.113          71.128        3946.831   10713   30713
215.202          46.771        2314.690   10714   30714
216.127          90.451         828.533   10715   30715
216.501          17.247        1983.788   10716   30716
216.519          17.513        1631.804   10717   30717
216.754          12.580          86.513   10718   30718
217.433          65.687        1410.968   10719   30719
217.685          60.689         225.815   10720   30720
218.794           7.656        1392.262   10721   30721
219.076          77.023         475.486   10722   30722
219.086          19.931        1705.800   10723   30723
219.091          40.668         305.939   10724   30724
219.421          20.085         236.580   10725   30725
219.602           9.986         151.754   10726   30726
219.700          61.317         316.390   10727   30727
220.437          32.893        3014.075   10728   30728
220.480          25.083         286.389   10729   30729
220.489          54.637         104.399   10730   30730
221.459          92.257         626.500   10731   30731
222.117          35.680         662.132   10732   30732
222.206          64.890         273.999   10733   30733
222.304          65.677          26.395   10734   30734
222.464          64.127         971.853   10735   30735
222.622          75.139        1947.570   10736   30736
222.863          44.935         324.002   10737   30737
222.951          96.155          68.765   10738   30738
223.311          41.287         623.636   10739   30739
223.330          29.947          18.354   10740   30740
223.629          31.804        1536.638   10741   30741
223.846          62.875        1606.544   10742   30742
224.789          47.257        2579.114   10743   30743
225.236          20.209         953.945   10744   30744
225.940          72.854         766.143   10745   30745
226.526          13.461         401.116   10746   30746
226.778          87.616        1140.105   10747   30747
227.322          74.343          14.631   10748   30748
227.483          11.197         682.635   10749   30749
227.775          91.301        1936.292   10750   30750
227.824          25.620        1032.505   10751   30751
229.862          51.651          21.366   10752   30752
229.919          68.887        3533.631   10753   30753
229.927          57.360         100.939   10754   30754
229.949          45.516        2766.265   10755   30755
230.145          34.684        2287.048   10756   30756
230.297          18.432        2688.291   10757   30757
230.369          68.625        3704.174   10758   30758
