Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
118.876          78.316          46.590   10602   30602
119.162          58.845        3300.662   10603   30603
119.454          10.210        5984.547   10604   30604
119.534          68.398         176.212   10605   30605
119.593          18.164           8.387   10606   30606
119.637          79.102         350.351   10607   30607
119.859          57.807         660.874   10608   30608
119.916          80.064         637.612   10609   30609
119.960          98.520        1417.678   10610   30610
120.803          90.676         349.704   10611   30611
120.819          70.823        1606.078   10612   30612
121.407          84.188        1207.458   10613   30613
121.491          96.493        3721.928   10614   30614
121.656          70.512         853.931   10615   30615
121.783          85.314         138.921   10616   30616
122.326          60.490         960.665   10617   30617
122.389          72.203         364.938   10618   30618
122.514          90.344         715.512   10619   30619
122.567          22.855        1267.659   10620   30620
123.095          68.506         360.773   10621   30621
123.343          86.283        1740.269   10622   30622
123.435          29.744         673.896   10623   30623
123.481          37.498        1089.854   10624   30624
123.545          34.824        2155.493   10625   30625
123.622          34.833        3985.236   10626   30626
124.077          82.540         685.020   10627   30627
124.110          96.545        3532.569   10628   30628
124.377          56.334         279.918   10629   30629
124.879          93.074         293.674   10630   30630
124.943          64.281        1463.987   10631   30631
125.140          31.372         953.029   10632   30632
125.296          97.086         237.152   10633   30633
125.400          31.892         329.435   10634   30634
125.424          70.162         307.489   10635   30635
125.725          41.965        1255.659   10636   30636
125.943          49.235         108.171   10637   30637
126.133          31.331          13.897   10638   30638
126.213          94.594         469.927   10639   30639
126.785          62.817        2124.381   10640   30640
126.787          21.678         245.633   10641   30641
127.132          92.106          14.712   10642   30642
127.132          64.308         204.784   10643   30643
127.271          82.731        1107.129   10644   30644
127.283          99.582         330.709   10645   30645
127.296          23.482         362.332   10646   30646
127.684          55.907         381.990   10647   30647
127.800          35.585          34.367   10648   30648
127.963          29.259         370.661   10649   30649
128.673          53.622        1860.751   10650   30650
128.676          63.147         374.528   10651   30651
128.913          47.117         860.052   10652   30652
129.216          69.037        1237.557   10653   30653
129.491          99.703         660.886   10654   30654
129.991          35.009        2062.413   10655   30655
129.996          59.414        1245.104   10656   30656
130.155          97.943         878.061   10657   30657
130.356          89.788        1636.950   10658   30658
130.719          17.418         277.376   10659   30659
131.009          29.465          41.851   10660   30660
131.055          66.353        1666.655   10661   30661
131.118          85.106        3202.444   10662   30662
131.452          41.483        1285.712   10663   30663
131.463          23.308        1499.525   10664   30664
131.471          41.582        1847.994   10665   30665
131.654          12.338        2230.524   10666   30666
131.886          55.089          64.528   10667   30667
132.898          38.991         823.655   10668   30668
132.957          85.729         881.251   10669   30669
133.020          17.102         245.704   10670   30670
133.211          45.016         419.756   10671   30671
133.383          72.194         564.915   10672   30672
133.386          18.031         528.639   10673   30673
133.519          41.868        1346.900   10674   30674
134.155          82.648         401.201   10675   30675
134.189          59.820        1581.655   10676   30676
134.993          25.254         118.410   10677   30677
135.025          60.315        3733.321   10678   30678
135.112          65.142         523.509   10679   30679
135.313          27.618         749.313   10680   30680
135.548          44.492         285.392   10681   30681
135.875          15.602         852.028   10682   30682
135.924          15.115         236.364   10683   30683
136.505          82.038          73.457   10684   30684
136.713          77.072         341.598   10685   30685
137.310          79.075        1364.678   10686   30686
137.409          78.245         809.237   10687   30687
137.675          80.919         299.738   10688   30688
138.017          36.342         888.881   10689   30689
138.111          77.097        2972.786   10690   30690
138.452          83.840         827.312   10691   30691
138.579          22.466         110.584   10692   30692
138.647          40.802        1016.129   10693   30693
138.668          62.420         409.512   10694   30694
138.801          42.509          45.467   10695   30695
139.112          54.440         102.964   10696   30696
139.190          13.294        1986.966   10697   30697
139.565          56.079        1454.290   10698   30698
139.821          53.016        4623.362   10699   30699
140.037          30.242         258.735   10700   30700
140.237          70.720        1230.636   10701   30701
140.278          42.153         474.906   10702   30702
140.323          73.558         679.544   10703   30703
140.495          94.073        3218.171   10704   30704
140.510          61.474        2311.402   10705   30705
140.881          54.186          12.485   10706   30706
140.948          46.138         168.840   10707   30707
141.191          62.600         495.586   10708   30708
141.208          32.773        1028.154   10709   30709
141.274          54.419         619.365   10710   30710
141.316          76.363        1714.622   10711   30711
141.461          81.788         360.438   10712   30712
141.490           7.013        1122.910   10713   30713
141.541          14.909        1543.762   10714   30714
141.584          47.299        2716.206   10715   30715
141.615          18.689         914.887   10716   30716
141.668          24.304        2534.113   10717   30717
141.928          92.304          79.235   10718   30718
142.091          28.950         268.672   10719   30719
142.254          81.199         507.803   10720   30720
142.584          29.392        2405.076   10721   30721
143.020          64.712        3303.922   10722   30722
143.269          22.958         759.408   10723   30723
143.316          75.464         118.522   10724   30724
143.358          80.403        1701.793   10725   30725
143.389          86.915         284.161   10726   30726
143.516          74.749        1264.644   10727   30727
143.941          10.005        1185.529   10728   30728
144.110          76.823        3501.590   10729   30729
144.170          90.792        1088.964   10730   30730
144.223          56.525         399.645   10731   30731
144.589          54.763        1357.367   10732   30732
144.698          77.697        1657.067   10733   30733
144.848          97.583          10.885   10734   30734
145.202          41.774         403.210   10735   30735
145.408          19.182         665.193   10736   30736
145.459          74.232          13.056   10737   30737
145.477          93.830         628.664   10738   30738
145.502          56.669          30.625   10739   30739
145.552          98.312         662.287   10740   30740
145.698          26.184        2927.621   10741   30741
145.804          24.786         186.915   10742   30742
145.828          12.654          42.461   10743   30743
145.946          42.423        1671.791   10744   30744
146.122          49.956          91.229   10745   30745
146.142          69.210         941.490   10746   30746
146.182          36.202         150.286   10747   30747
146.222          98.652         751.529   10748   30748
146.286          53.776         526.787   10749   30749
146.601          19.339         274.193   10750   30750
146.666          39.659          32.478   10751   30751
146.705          98.038         216.363   10752   30752
146.800           8.013         240.146   10753   30753
146.859          91.082        1432.972   10754   30754
146.861          11.375        1202.179   10755   30755
147.200          15.180         367.339   10756   30756
147.247          11.880          29.397   10757   30757
147.283           7.551        1262.509   10758   30758
147.715          63.093         121.204   10759   30759
147.967          46.769         224.746   10760   30760
