Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
10.534          13.908        1984.283   10005   30005
10.546          51.992        1834.567   10003   30003
10.551          96.997          88.566   10004   30004
10.605          41.092         762.084   10008   30008
10.617          68.810        1136.090   10001   30001
10.621          81.461        2618.778   10005   30005
10.624          17.462         555.128   10006   30006
10.633          39.913        1785.685   10006   30006
10.692          43.774         107.665   10005   30005
10.775          46.027        1151.954   10004   30004
10.814          44.171        3548.609   10003   30003
10.849          55.246        1111.635   10005   30005
10.893          65.518         852.506   10002   30002
10.915          72.749        1188.238   10005   30005
10.952          18.049        1058.303   10001   30001
10.998          25.063         598.049   10004   30004
11.003          68.372         165.787   10004   30004
11.029          44.558         539.382   10005   30005
11.075          20.957           1.601   10001   30001
11.093          65.633        1984.406   10006   30006
11.112          36.627         149.708   10003   30003
11.118          31.584        2061.067   10008   30008
11.141          72.614        3245.904   10005   30005
11.148          75.458        2895.994   10005   30005
11.172          81.411        1119.960   10005   30005
11.181          59.481        1238.144   10000   30000
11.227          41.793         289.025   10006   30006
11.228          99.106         118.061   10006   30006
11.276          64.961        3459.891   10003   30003
11.300          39.172         432.404   10004   30004
11.350          95.693         197.597   10007   30007
11.373          42.436         544.184   10007   30007
11.452          18.077         314.854   10007   30007
11.487           7.683         542.914   10007   30007
11.505           5.235        2037.314   10007   30007
11.508          97.740         231.744   10002   30002
11.547          73.606        1319.715   10004   30004
11.570          67.258         912.084   10007   30007
11.585          16.156        3122.927   10006   30006
11.594          92.333         202.115   10003   30003
11.596          46.175         149.573   10003   30003
11.597          83.782        3690.272   10004   30004
11.615          95.126         374.637   10006   30006
11.630          72.595         679.260   10006   30006
11.690          17.204          56.684   10002   30002
11.692          94.793         794.826   10004   30004
11.696          39.663         177.066   10004   30004
11.752          36.401        1470.712   10006   30006
11.760          59.400        2654.951   10004   30004
11.771          19.590         908.635   10005   30005
11.773           7.186        1002.185   10005   30005
11.778          33.207         229.863   10006   30006
11.793          86.862        1523.897   10003   30003
11.795          39.131         300.685   10010   30010
11.797          48.083         173.222   10001   30001
11.801          42.471         529.434   10004   30004
11.812          28.101         496.500   10003   30003
11.830          26.832        3747.004   10002   30002
11.838          85.475         409.765   10006   30006
11.848          34.994        2173.855   10011   30011
11.854           7.957         189.195   10004   30004
11.859          25.710        2759.961   10003   30003
11.862          63.182        1057.792   10007   30007
11.883           6.890         780.858   10007   30007
11.903          44.871          17.991   10004   30004
11.910          71.042          64.362   10005   30005
11.916          57.954        1298.869   10012   30012
11.921          51.444         556.624   10004   30004
11.924          89.978         426.418   10003   30003
11.931          16.630        1575.329   10005   30005
11.969          50.830        2244.475   10006   30006
12.024          42.091         460.917   10004   30004
12.027          20.617          50.230   10006   30006
12.043          91.629         211.709   10005   30005
12.052          70.655          60.535   10002   30002
12.072          32.048        2648.735   10003   30003
12.074          44.275           4.456   10007   30007
12.093          92.601         747.464   10004   30004
12.108          18.321        1537.011   10005   30005
12.108          30.954        1621.233   10007   30007
12.115          66.329        1102.241   10010   30010
12.117          36.227         143.452   10006   30006
12.119          44.999           7.945   10011   30011
12.130          97.365         744.094   10005   30005
12.137          78.534        2053.305   10002   30002
12.142          22.194         297.269   10007   30007
12.155          37.162        1302.012   10006   30006
12.157          62.448         815.403   10008   30008
12.166          25.205         353.395   10004   30004
12.167          26.965         729.655   10010   30010
12.190          95.241        1211.908   10007   30007
12.199          92.964         490.897   10008   30008
12.203          87.602        1963.047   10007   30007
12.210          72.033         189.009   10004   30004
12.224          50.737         119.787   10002   30002
12.230          59.465         845.838   10005   30005
12.260          22.484        2772.794   10004   30004
12.260          25.967         582.544   10004   30004
12.265          17.658         102.727   10006   30006
12.266          91.724        1875.155   10005   30005
12.278          66.992        1422.967   10008   30008
12.289          57.174          14.885   10002   30002
12.326          21.278        1464.026   10005   30005
12.332          74.963        2745.436   10005   30005
12.354          90.141         105.784   10004   30004
12.414          56.710        4642.138   10004   30004
12.435          47.944         821.226   10007   30007
12.497          84.801         872.407   10009   30009
12.513          82.798        2773.923   10006   30006
12.542          30.570        1575.494   10003   30003
12.568          57.124        1055.863   10005   30005
12.574          29.728          52.014   10006   30006
12.577          46.475         511.434   10002   30002
12.585          47.529         488.480   10003   30003
12.605          12.885        2774.782   10008   30008
12.612          19.062        2049.664   10003   30003
12.613          83.480         502.479   10009   30009
12.629          19.664         395.419   10006   30006
12.643          86.122         154.943   10009   30009
12.646          75.728          44.691   10005   30005
12.647          24.792        1484.779   10005   30005
12.663          25.342         273.219   10007   30007
12.703          80.977        4320.567   10001   30001
12.746          87.569          45.469   10004   30004
12.747          92.693        2534.693   10005   30005
12.755          66.721         493.250   10005   30005
12.789          13.932         436.735   10005   30005
12.807          65.355        1157.595   10005   30005
12.842          16.325         264.500   10007   30007
12.874          15.092         552.251   10002   30002
12.939           5.491          28.634   10006   30006
12.941          93.986          71.969   10005   30005
12.950          92.721         760.173   10010   30010
12.955          37.400         157.074   10005   30005
12.967          28.855        1821.388   10011   30011
12.976          31.853        1192.559   10008   30008
12.980          91.944         354.355   10008   30008
12.988          45.424         550.075   10005   30005
12.995          62.403         452.823   10010   30010
13.001          52.618        1349.790   10006   30006
13.024          54.155         466.503   10001   30001
13.051          53.289         166.754   10004   30004
13.066           6.053          52.835   10006   30006
13.067          75.464          76.655   10005   30005
13.107          63.444         680.457   10004   30004
13.118          34.945          96.217   10007   30007
13.184          94.524        3082.824   10003   30003
13.198          82.285        1611.404   10006   30006
13.233          23.572         270.955   10004   30004
13.268          66.118         777.416   10003   30003
13.328           9.488        1291.499   10008   30008
13.374          80.561          61.768   10006   30006
13.378          24.580         554.949   10008   30008
13.412          15.884          36.856   10008   30008
13.415          16.870          62.259   10006   30006
13.426          84.869         780.206   10006   30006
13.474          14.351          68.053   10003   30003
13.517          18.577         559.324   10006   30006
13.517          10.262         673.832   10006   30006
13.603          64.207        1168.499   10004   30004
13.626          66.067        1867.870   10005   30005
13.685          28.443        1531.626   10008   30008
13.699          66.809         291.825   10006   30006
13.710          99.898         879.369   10005   30005
13.718          72.355         370.430   10003   30003
13.828          27.557        1750.763   10006   30006
13.838          96.673        1140.563   10009   30009
13.899          30.876         979.966   10006   30006
13.908          12.413         838.380   10007   30007
13.908          33.654         104.096   10006   30006
13.908          38.327          31.121   10008   30008
13.911          20.927        3202.314   10011   30011
13.925          72.225        1551.211   10005   30005
13.939          41.288        1723.303   10005   30005
13.941          35.887         702.034   10006   30006
13.984          37.326         361.787   10005   30005
14.003          41.502        2828.727   10008   30008
14.023          85.927         232.846   10005   30005
14.028          40.768        1184.868   10002   30002
14.045          18.854         793.035   10007   30007
14.085          52.035          27.376   10005   30005
14.109          33.437        2633.528   10007   30007
14.140           7.619           5.476   10004   30004
14.155          63.950        1296.989   10006   30006
14.164          59.536        1098.331   10007   30007
14.251          71.340         566.376   10005   30005
14.254          93.632         747.344   10004   30004
14.281          77.041         159.657   10009   30009
14.284          65.690        1316.492   10012   30012
14.286          52.648        1676.126   10008   30008
14.290          57.142        1869.365   10004   30004
14.293          79.291         276.969   10006   30006
14.300          46.004        2963.142   10010   30010
14.364          42.126         635.886   10002   30002
14.375           6.565         183.186   10005   30005
14.452          18.316         917.387   10004   30004
14.494          66.814        2291.639   10007   30007
14.514          70.928          98.859   10008   30008
14.536          99.679         973.489   10008   30008
14.542          98.105         411.264   10006   30006
14.566          68.933         438.303   10003   30003
14.599          48.834        5039.679   10008   30008
14.618          75.592        1064.575   10007   30007
14.632          51.267        2601.040   10004   30004
14.645          46.213        1546.106   10007   30007
14.652          15.983          85.395   10006   30006
14.663          92.989         380.118   10005   30005
14.667          38.681         775.622   10007   30007
14.670          67.136        1109.925   10006   30006
14.680          88.070        1522.671   10005   30005
14.689           5.003         197.038   10005   30005
14.704          42.455         942.905   10006   30006
14.715          63.955        1359.965   10004   30004
14.717          30.654        1063.070   10006   30006
14.728          58.947         518.431   10008   30008
14.735          98.321        5232.746   10004   30004
14.767          73.042         610.222   10007   30007
14.773          66.643         252.773   10005   30005
