Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
26.488          78.545          75.525   10006   30006
26.543          10.311         236.973   10011   30011
26.638          12.629         526.143   10011   30011
26.723          37.833        1806.303   10010   30010
26.741           6.361        2028.751   10008   30008
26.804          73.581         677.673   10016   30016
26.819          49.215         905.545   10010   30010
26.896          85.949         556.608   10012   30012
26.919          24.915        1166.899   10013   30013
27.016          51.292         323.178   10010   30010
27.282          55.068         235.122   10006   30006
27.306          64.061        3423.220   10013   30013
27.410          28.879          95.272   10015   30015
27.598          67.051         448.442   10011   30011
27.620          57.268          51.390   10018   30018
27.627          15.314        1404.560   10007   30007
27.641          12.893         690.641   10009   30009
27.666          40.489        3655.023   10014   30014
27.684           5.765         511.435   10014   30014
27.702          48.800         477.157   10013   30013
27.774          66.051         705.056   10015   30015
27.825          82.661         302.068   10008   30008
27.831          13.119        2444.467   10016   30016
27.874          82.896         271.766   10016   30016
27.881          78.176         217.526   10010   30010
27.928          26.124         232.932   10020   30020
27.933          94.704          16.633   10011   30011
27.934          35.316         271.015   10011   30011
27.947          63.762        2374.983   10010   30010
27.950          95.419        1215.536   10011   30011
27.954          57.914        1502.204   10010   30010
28.003          97.674         137.010   10014   30014
28.079           9.197         952.478   10016   30016
28.093          51.239         534.735   10017   30017
28.126          29.239        2162.844   10011   30011
28.161          44.800         166.715   10012   30012
28.206          16.268        1267.390   10012   30012
28.213          73.213        2563.790   10010   30010
28.238          42.350        1716.099   10017   30017
28.293          82.263        1751.528   10021   30021
28.295          50.638         289.079   10014   30014
28.402          70.952         562.743   10011   30011
28.431          67.390        2599.806   10016   30016
28.455          45.092         447.372   10018   30018
28.470          28.407         701.266   10018   30018
28.492          87.779        1075.987   10022   30022
28.534          40.353        1599.005   10015   30015
28.704          73.980         553.048   10017   30017
28.707          42.156         114.763   10009   30009
28.734          77.920         358.399   10019   30019
28.759          59.922          69.457   10012   30012
28.807          60.814         224.836   10011   30011
28.847          34.414          18.261   10011   30011
28.859          36.839         804.161   10016   30016
28.943          36.126         367.320   10012   30012
28.946          65.632        2477.587   10013   30013
28.958          52.057         485.906   10012   30012
28.992          77.923        1391.088   10018   30018
29.043          83.487         385.335   10010   30010
29.140          29.588        2364.312   10013   30013
29.142          10.882         219.011   10016   30016
29.151          95.695         766.206   10012   30012
29.181           6.403         255.936   10005   30005
29.205          50.872          88.884   10006   30006
29.216          82.691         279.061   10017   30017
29.244          35.158          37.652   10010   30010
29.252          91.782        1218.103   10011   30011
29.296          92.071         170.356   10010   30010
29.326          76.126         141.564   10011   30011
29.331          90.328          52.070   10019   30019
29.449          38.557        1994.909   10012   30012
29.453          90.257        1384.373   10013   30013
29.505          96.688          62.449   10008   30008
29.512          40.361        1039.397   10012   30012
29.563          65.742         149.993   10019   30019
29.602          39.892        1196.997   10014   30014
29.626          76.076         309.198   10020   30020
29.627          83.776        2024.787   10012   30012
29.664           6.830         465.077   10012   30012
29.695          50.687         527.801   10017   30017
29.704          64.221         508.085   10009   30009
29.754          84.547        1007.257   10013   30013
29.964          50.934         149.792   10010   30010
29.979          53.023        1573.513   10017   30017
30.038          11.051         315.427   10021   30021
30.085          95.510        1007.238   10013   30013
30.099          32.700         846.507   10012   30012
30.111          15.327        1156.308   10013   30013
30.131          45.874         525.573   10013   30013
30.324          46.146         706.618   10011   30011
30.343          73.214           5.601   10011   30011
30.366           9.367         537.910   10009   30009
30.374          81.630          68.875   10023   30023
30.390          31.410           0.514   10018   30018
30.465          76.816         421.496   10015   30015
30.487          99.376         293.942   10013   30013
30.516          40.456         131.563   10014   30014
30.565          78.911         333.410   10011   30011
30.575          78.425         495.999   10014   30014
30.648          68.085         767.479   10013   30013
30.660          47.392          52.719   10012   30012
30.667          32.222         355.117   10014   30014
30.718          79.029        1000.427   10015   30015
30.751          63.851        4766.359   10013   30013
31.012          32.346         683.653   10013   30013
31.090          72.848         816.225   10015   30015
31.091          87.619        1823.997   10014   30014
31.095          81.370          82.172   10013   30013
31.126          62.932        2384.060   10016   30016
31.198           9.360        1721.424   10013   30013
31.234          56.001         292.936   10009   30009
31.269          57.954         638.778   10011   30011
31.278          64.009         324.187   10012   30012
31.288          98.732        1258.535   10011   30011
31.674          42.890         214.464   10015   30015
31.694          11.352         592.549   10012   30012
31.824          21.046         141.194   10007   30007
31.833          30.258        1273.869   10012   30012
31.845          31.504         973.366   10006   30006
31.862          74.994         236.885   10014   30014
31.911          31.609         751.076   10017   30017
31.918          36.781         863.507   10014   30014
31.946           9.822         506.799   10013   30013
32.017          93.475        1539.127   10017   30017
32.028          16.662         105.233   10009   30009
32.146          82.796         619.828   10012   30012
32.166          65.252         730.950   10011   30011
32.192          91.111        1487.256   10014   30014
32.382          40.694        3045.485   10015   30015
32.394          46.080         471.501   10012   30012
32.483          90.603        1717.036   10014   30014
32.507          16.712         421.062   10015   30015
32.552          88.140         368.588   10014   30014
32.634          50.785         269.424   10020   30020
32.645          33.557        1297.033   10022   30022
32.655          51.788         604.258   10015   30015
32.824          10.857          72.131   10010   30010
32.846          43.281        3064.021   10009   30009
32.850          38.409          57.198   10019   30019
32.893          90.014        4150.903   10016   30016
32.912          43.826        1122.177   10016   30016
32.933          90.841        1826.421   10011   30011
32.958          58.159         272.793   10011   30011
32.996          43.591         460.731   10010   30010
33.019          78.333         921.445   10014   30014
33.030          24.053         111.175   10017   30017
33.039          37.755         728.229   10016   30016
33.049          70.092         685.339   10021   30021
33.150          66.876          13.092   10017   30017
33.213          18.943        1135.674   10011   30011
33.300          32.606         499.764   10020   30020
